更新时间,#genre#
CCTV-12,http://120.55.49.231:3095/rtp/233.50.201.12:5140$浙江电信组播源
CCTV-12,http://115.220.243.30:9999/rtp/233.50.201.12:5140$浙江电信组播源|1920x1080
CCTV-12,http://115.230.188.101:9999/rtp/233.50.201.12:5140$浙江电信组播源|1920x1080
CCTV-12,http://121.233.190.83:8600/rtp/239.49.8.135:6000$江苏电信组播源|1920x1080
CCTV-13,http://60.12.183.46:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-13,http://36.35.16.98:9901/tsfile/live/0001_33.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-13,http://61.157.139.15:9901/tsfile/live/2383_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-13,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8$订阅源
CCTV-13,http://kxrj.site:998/123/mg.php?id=cctv13$订阅源
CCTV-13,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002179/index.m3u8$订阅源
CCTV-13,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226537/index.m3u8$订阅源
CCTV-13,http://58.57.21.166:9901/tsfile/live/0013_1.m3u8$订阅源
CCTV-13,http://119.163.228.205:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-13,http://221.0.78.198:1681/hls/10213/index.m3u8$订阅源
CCTV-13,http://101.68.81.44:9999/rtp/233.50.201.246:5140$浙江联通组播源|1920x1080
CCTV-13,http://60.189.165.36:5555/rtp/233.50.201.246:5140$浙江电信组播源|1920x1080
CCTV-13,http://120.55.49.231:3095/rtp/233.50.201.246:5140$浙江电信组播源
CCTV-13,http://115.220.243.30:9999/rtp/233.50.201.246:5140$浙江电信组播源|1920x1080
CCTV-13,http://115.230.188.101:9999/rtp/233.50.201.246:5140$浙江电信组播源|1920x1080
CCTV-13,http://60.189.165.36:5555/rtp/233.50.201.13:5140$浙江电信组播源|1920x1080
CCTV-13,http://120.55.49.231:3095/rtp/233.50.201.13:5140$浙江电信组播源
CCTV-13,http://115.220.243.30:9999/rtp/233.50.201.13:5140$浙江电信组播源|1920x1080
CCTV-13,http://115.230.188.101:9999/rtp/233.50.201.13:5140$浙江电信组播源|1920x1080
CCTV-13,http://121.233.190.83:8600/rtp/239.49.9.43:6000$江苏电信组播源|1920x1080
CCTV-14,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000008170/index.m3u8?channel-id=ystenlive&Contentid=1000000001000008170&livemode=1&stbId=no$订阅源|1920x1080
CCTV-14,http://139.196.228.200:5678/mghd1080.php?id=cctv14$订阅源|1920x1080
CCTV-14,http://61.138.128.226:19901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-14,http://115.234.227.164:8808/udp/233.50.200.103:5140$订阅源|1920x1080
CCTV-14,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000021349/1.m3u8$订阅源
CCTV-14,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8$订阅源
CCTV-14,http://118.122.189.74:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-14,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000008170/1.m3u8$订阅源
CCTV-14,http://122.139.47.206:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源|1920x1080
CCTV-14,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8$订阅源
CCTV-14,http://101.68.81.44:9999/rtp/233.50.201.124:5140$浙江联通组播源|1920x1080
CCTV-14,http://60.189.165.36:5555/rtp/233.50.201.124:5140$浙江电信组播源|1920x1080
CCTV-14,http://120.55.49.231:3095/rtp/233.50.201.124:5140$浙江电信组播源
CCTV-14,http://115.220.243.30:9999/rtp/233.50.201.124:5140$浙江电信组播源|1920x1080
CCTV-14,http://115.230.188.101:9999/rtp/233.50.201.124:5140$浙江电信组播源|1920x1080
CCTV-14,http://60.189.165.36:5555/rtp/233.50.201.14:5140$浙江电信组播源|1920x1080
CCTV-14,http://120.55.49.231:3095/rtp/233.50.201.14:5140$浙江电信组播源
CCTV-14,http://115.220.243.30:9999/rtp/233.50.201.14:5140$浙江电信组播源|1920x1080
CCTV-14,http://115.230.188.101:9999/rtp/233.50.201.14:5140$浙江电信组播源|1920x1080
CCTV-14,http://121.233.190.83:8600/rtp/239.49.8.136:6000$江苏电信组播源|1920x1080
CCTV-15,http://222.218.158.86:8181/tsfile/live/0015_1.m3u8$订阅源|1920x1080
CCTV-15,http://39.98.201.151:9090/udp/225.1.8.115:8052$订阅源
CCTV-15,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031109/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031109$订阅源|1920x1080
CCTV-15,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226476/index.m3u8$订阅源
CCTV-15,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226616/index.m3u8$订阅源
CCTV-15,http://121.24.98.154:8090/hls/23/index.m3u8$订阅源
CCTV-15,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8$订阅源
CCTV-15,http://119.163.57.184:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-15,http://219.159.194.66:8181/tsfile/live/faacts/0015_1.m3u8$订阅源|1920x1080
CCTV-15,http://112.234.23.81:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-15,http://101.68.81.44:9999/rtp/233.50.201.15:5140$浙江联通组播源|1920x1080
CCTV-15,http://60.189.165.36:5555/rtp/233.50.201.15:5140$浙江电信组播源|1920x1080
CCTV-15,http://120.55.49.231:3095/rtp/233.50.201.15:5140$浙江电信组播源
CCTV-15,http://115.220.243.30:9999/rtp/233.50.201.15:5140$浙江电信组播源|1920x1080
CCTV-15,http://115.230.188.101:9999/rtp/233.50.201.15:5140$浙江电信组播源|1920x1080
CCTV-15,http://121.233.190.83:8600/rtp/239.49.1.15:6000$江苏电信组播源|1920x1080
CCTV-15,http://49.79.76.196:4000/rtp/239.49.1.15:6000$江苏电信组播源|1920x1080
CCTV-15,http://49.86.209.44:8800/rtp/239.49.1.15:6000$江苏电信组播源|1920x1080
CCTV-15,http://114.232.146.116:7777/rtp/239.49.1.15:6000$江苏电信组播源|1920x1080
CCTV-15,http://121.224.240.233:8887/rtp/239.49.1.15:6000$江苏电信组播源|1920x1080
CCTV-16,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000008000023254&livemode=1&stbId=3$订阅源|1920x1080
CCTV-16,http://61.138.128.226:19901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-16,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226100/2.m3u8$订阅源
CCTV-16,http://www.72444165.xyz:5005/itv/ystenlive/1000000006000233002$订阅源|1920x1080
CCTV-16,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8$订阅源
CCTV-16,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8$订阅源
CCTV-16,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226100/index.m3u8$订阅源
CCTV-16,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226100/index.m3u8$订阅源
CCTV-16,http://58.17.48.228:808/hls/25/index.m3u8$订阅源
CCTV-16,http://113.25.70.59:8891/udp/239.1.1.122:8122$订阅源|1920x1080
CCTV-16,http://101.68.81.44:9999/rtp/233.50.201.192:5140$浙江联通组播源|1920x1080
CCTV-16,http://60.189.165.36:5555/rtp/233.50.201.192:5140$浙江电信组播源|1920x1080
CCTV-16,http://120.55.49.231:3095/rtp/233.50.201.192:5140$浙江电信组播源
CCTV-16,http://115.220.243.30:9999/rtp/233.50.201.192:5140$浙江电信组播源|1920x1080
CCTV-16,http://115.230.188.101:9999/rtp/233.50.201.192:5140$浙江电信组播源|1920x1080
CCTV-16,http://118.249.23.8:9999/rtp/239.76.253.98:9000$湖南电信组播源|1920x1080
CCTV-16,http://118.249.23.10:9999/rtp/239.76.253.98:9000$湖南电信组播源|1920x1080
CCTV-16,http://220.168.240.238:9999/rtp/239.76.253.98:9000$湖南电信组播源|1920x1080
CCTV-16,http://112.66.225.119:554/rtp/239.253.64.251:5140$海南电信组播源|1920x1080
CCTV-16,http://222.141.132.53:888/rtp/225.1.5.46:1356$河南联通组播源|1920x1080
CCTV-17,http://kxrj.site:998/123/mg.php?id=cctv17$订阅源
CCTV-17,http://110.177.146.171:888/udp/239.1.1.23:8023$订阅源|1920x1080
CCTV-17,http://159.75.85.63:5678/zb.php?id=douyin$订阅源|3840x2160
CCTV-17,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225765/index.m3u8$订阅源
CCTV-17,http://39.98.201.151:9090/udp/225.1.8.17:8144$订阅源
CCTV-17,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000006000268004/index.m3u8?channel-id=ystenlive&Contentid=1000000006000268004&livemode=1&stbId=no$订阅源|1920x1080
CCTV-17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-17,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8CCTV1$订阅源
CCTV-17,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000056836/1.m3u8$订阅源
CCTV-17,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010210/1.m3u8$订阅源
CCTV-17,http://101.68.81.44:9999/rtp/233.50.201.35:5140$浙江联通组播源|1920x1080
CCTV-17,http://60.189.165.36:5555/rtp/233.50.200.113:5140$浙江电信组播源|1920x1080
CCTV-17,http://120.55.49.231:3095/rtp/233.50.200.113:5140$浙江电信组播源
CCTV-17,http://115.220.243.30:9999/rtp/233.50.200.113:5140$浙江电信组播源|1920x1080
CCTV-17,http://115.230.188.101:9999/rtp/233.50.200.113:5140$浙江电信组播源|1920x1080
CCTV-17,http://60.189.165.36:5555/rtp/233.50.201.35:5140$浙江电信组播源|1920x1080
CCTV-17,http://120.55.49.231:3095/rtp/233.50.201.35:5140$浙江电信组播源
CCTV-17,http://115.220.243.30:9999/rtp/233.50.201.35:5140$浙江电信组播源|1920x1080
CCTV-17,http://115.230.188.101:9999/rtp/233.50.201.35:5140$浙江电信组播源|1920x1080
CCTV-17,http://121.233.190.83:8600/rtp/239.49.1.7:6000$江苏电信组播源|1920x1080
CETV1,http://60.189.165.36:5555/rtp/233.50.201.75:5140$浙江电信组播源|1920x1080
CETV1,http://120.55.49.231:3095/rtp/233.50.201.75:5140$浙江电信组播源
CETV1,http://115.220.243.30:9999/rtp/233.50.201.75:5140$浙江电信组播源|1920x1080
CETV1,http://115.230.188.101:9999/rtp/233.50.201.75:5140$浙江电信组播源|1920x1080
CETV1,http://112.66.225.119:554/rtp/239.253.64.169:5140$海南电信组播源|1920x1080
CETV1,http://112.66.225.119:554/rtp/239.253.64.252:5140$海南电信组播源|1920x1080
CETV1,http://14.135.72.70:2222/rtp/239.121.4.180:9064$宁夏电信组播源|1920x1080
CETV1,http://106.45.11.192:8888/rtp/239.121.4.180:9064$宁夏电信组播源|1920x1080
CETV1,http://118.78.220.187:8686/rtp/226.0.2.68:8456$山西联通组播源|1920x1080
CETV1,http://183.184.202.47:8082/rtp/226.0.2.68:8456$山西联通组播源|1920x1080
CETV2,http://14.135.72.70:2222/rtp/239.121.4.60:8334$宁夏电信组播源|1920x1080
CETV2,http://106.45.11.192:8888/rtp/239.121.4.60:8334$宁夏电信组播源|1920x1080
CETV2,http://118.78.220.187:8686/rtp/226.0.2.69:8464$山西联通组播源|1920x1080
CETV2,http://183.184.202.47:8082/rtp/226.0.2.69:8464$山西联通组播源|1920x1080
CETV2,http://122.9.151.210:887/rtp/238.255.2.221:5999$贵州电信组播源
CETV2,http://123.56.129.203:4310/rtp/225.1.8.193:4120$北京电信组播源
CETV2,http://121.29.111.242:8888/rtp/239.253.92.108:6136$河北联通组播源|1920x1080
CETV2,http://221.219.100.121:2323/rtp/239.3.1.54:4120$北京联通组播源|1920x1080
CETV4,http://60.189.165.36:5555/rtp/233.50.200.162:5140$浙江电信组播源|1920x1080
CETV4,http://120.55.49.231:3095/rtp/233.50.200.162:5140$浙江电信组播源
CETV4,http://115.220.243.30:9999/rtp/233.50.200.162:5140$浙江电信组播源|1920x1080
CETV4,http://115.230.188.101:9999/rtp/233.50.200.162:5140$浙江电信组播源|1920x1080
CETV4,http://14.135.72.70:2222/rtp/239.121.4.199:9178$宁夏电信组播源|1920x1080
CETV4,http://106.45.11.192:8888/rtp/239.121.4.199:9178$宁夏电信组播源|1920x1080
CETV4,http://118.78.220.187:8686/rtp/226.0.2.70:8472$山西联通组播源|1920x1080
CETV4,http://183.184.202.47:8082/rtp/226.0.2.70:8472$山西联通组播源|1920x1080
CETV4,http://122.9.151.210:887/rtp/238.255.2.222:5999$贵州电信组播源
CETV4,http://123.56.129.203:4310/rtp/225.1.8.195:4120$北京电信组播源
💰央视付费频道,#genre#
文化精品,http://222.169.41.210:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源|1920x1080
文化精品,http://121.233.190.83:8600/rtp/239.49.9.11:6000$江苏电信组播源|1920x1080
文化精品,http://49.79.76.196:4000/rtp/239.49.9.11:6000$江苏电信组播源|1920x1080
文化精品,http://49.86.209.44:8800/rtp/239.49.9.11:6000$江苏电信组播源|1920x1080
文化精品,http://114.232.146.116:7777/rtp/239.49.9.11:6000$江苏电信组播源|1920x1080
文化精品,http://121.224.240.233:8887/rtp/239.49.9.11:6000$江苏电信组播源|1920x1080
文化精品,http://180.103.165.76:8888/rtp/239.49.9.11:6000$江苏电信组播源|1920x1080
文化精品,http://121.233.190.83:8600/rtp/239.49.1.66:6000$江苏电信组播源|1920x1080
文化精品,http://49.79.76.196:4000/rtp/239.49.1.66:6000$江苏电信组播源|1920x1080
文化精品,http://49.86.209.44:8800/rtp/239.49.1.66:6000$江苏电信组播源|1920x1080
文化精品,http://114.232.146.116:7777/rtp/239.49.1.66:6000$江苏电信组播源|1920x1080
央视台球,http://www.lizhinas.top:8688/udp/239.252.219.80:5140$订阅源|1920x1080
央视台球,http://222.169.41.210:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源|1920x1080
央视台球,http://119.135.1.16:6699/live/1077/index.m3u8$订阅源
央视台球,http://121.233.190.83:8600/rtp/239.49.9.22:6000$江苏电信组播源|1920x1080
央视台球,http://49.79.76.196:4000/rtp/239.49.9.22:6000$江苏电信组播源|1920x1080
央视台球,http://49.86.209.44:8800/rtp/239.49.9.22:6000$江苏电信组播源|1920x1080
央视台球,http://114.232.146.116:7777/rtp/239.49.9.22:6000$江苏电信组播源|1920x1080
央视台球,http://121.224.240.233:8887/rtp/239.49.9.22:6000$江苏电信组播源|1920x1080
央视台球,http://180.103.165.76:8888/rtp/239.49.9.22:6000$江苏电信组播源|1920x1080
央视台球,http://118.249.23.8:9999/rtp/239.76.254.58:9000$湖南电信组播源|1920x1080
央视台球,http://118.249.23.10:9999/rtp/239.76.254.58:9000$湖南电信组播源|1920x1080
央视台球,http://220.168.240.238:9999/rtp/239.76.254.58:9000$湖南电信组播源|1920x1080
央视台球,http://112.66.225.119:554/rtp/239.253.64.164:5140$海南电信组播源|1920x1080
风云音乐,http://121.233.190.83:8600/rtp/239.49.9.13:6000$江苏电信组播源|1920x1080
风云音乐,http://49.79.76.196:4000/rtp/239.49.9.13:6000$江苏电信组播源|1920x1080
风云音乐,http://49.86.209.44:8800/rtp/239.49.9.13:6000$江苏电信组播源|1920x1080
风云音乐,http://114.232.146.116:7777/rtp/239.49.9.13:6000$江苏电信组播源|1920x1080
风云音乐,http://121.224.240.233:8887/rtp/239.49.9.13:6000$江苏电信组播源|1920x1080
风云音乐,http://180.103.165.76:8888/rtp/239.49.9.13:6000$江苏电信组播源|1920x1080
风云音乐,http://121.233.190.83:8600/rtp/239.49.1.68:6000$江苏电信组播源|1920x1080
风云音乐,http://49.79.76.196:4000/rtp/239.49.1.68:6000$江苏电信组播源|1920x1080
风云音乐,http://49.86.209.44:8800/rtp/239.49.1.68:6000$江苏电信组播源|1920x1080
风云音乐,http://114.232.146.116:7777/rtp/239.49.1.68:6000$江苏电信组播源|1920x1080
第一剧场,http://112.234.23.81:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
第一剧场,http://121.233.190.83:8600/rtp/239.49.9.15:6000$江苏电信组播源|1920x1080
第一剧场,http://49.79.76.196:4000/rtp/239.49.9.15:6000$江苏电信组播源|1920x1080
第一剧场,http://49.86.209.44:8800/rtp/239.49.9.15:6000$江苏电信组播源|1920x1080
第一剧场,http://114.232.146.116:7777/rtp/239.49.9.15:6000$江苏电信组播源|1920x1080
第一剧场,http://121.224.240.233:8887/rtp/239.49.9.15:6000$江苏电信组播源|1920x1080
第一剧场,http://180.103.165.76:8888/rtp/239.49.9.15:6000$江苏电信组播源|1920x1080
第一剧场,http://121.233.190.83:8600/rtp/239.49.1.226:6000$江苏电信组播源|1920x1080
第一剧场,http://49.79.76.196:4000/rtp/239.49.1.226:6000$江苏电信组播源|1920x1080
第一剧场,http://49.86.209.44:8800/rtp/239.49.1.226:6000$江苏电信组播源|1920x1080
第一剧场,http://114.232.146.116:7777/rtp/239.49.1.226:6000$江苏电信组播源|1920x1080
风云剧场,http://112.234.23.81:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云剧场,http://121.233.190.83:8600/rtp/239.49.9.10:6000$江苏电信组播源|1920x1080
风云剧场,http://49.79.76.196:4000/rtp/239.49.9.10:6000$江苏电信组播源|1920x1080
风云剧场,http://49.86.209.44:8800/rtp/239.49.9.10:6000$江苏电信组播源|1920x1080
风云剧场,http://114.232.146.116:7777/rtp/239.49.9.10:6000$江苏电信组播源|1920x1080
风云剧场,http://121.224.240.233:8887/rtp/239.49.9.10:6000$江苏电信组播源|1920x1080
风云剧场,http://180.103.165.76:8888/rtp/239.49.9.10:6000$江苏电信组播源|1920x1080
风云剧场,http://121.233.190.83:8600/rtp/239.49.1.65:6000$江苏电信组播源|1920x1080
风云剧场,http://49.79.76.196:4000/rtp/239.49.1.65:6000$江苏电信组播源|1920x1080
风云剧场,http://49.86.209.44:8800/rtp/239.49.1.65:6000$江苏电信组播源|1920x1080
风云剧场,http://114.232.146.116:7777/rtp/239.49.1.65:6000$江苏电信组播源|1920x1080
怀旧剧场,http://121.233.190.83:8600/rtp/239.49.9.12:6000$江苏电信组播源|1920x1080
怀旧剧场,http://49.79.76.196:4000/rtp/239.49.9.12:6000$江苏电信组播源|1920x1080
怀旧剧场,http://49.86.209.44:8800/rtp/239.49.9.12:6000$江苏电信组播源|1920x1080
怀旧剧场,http://114.232.146.116:7777/rtp/239.49.9.12:6000$江苏电信组播源|1920x1080
怀旧剧场,http://121.224.240.233:8887/rtp/239.49.9.12:6000$江苏电信组播源|1920x1080
怀旧剧场,http://180.103.165.76:8888/rtp/239.49.9.12:6000$江苏电信组播源|1920x1080
怀旧剧场,http://121.233.190.83:8600/rtp/239.49.1.67:6000$江苏电信组播源|1920x1080
怀旧剧场,http://49.79.76.196:4000/rtp/239.49.1.67:6000$江苏电信组播源|1920x1080
怀旧剧场,http://49.86.209.44:8800/rtp/239.49.1.67:6000$江苏电信组播源|1920x1080
怀旧剧场,http://114.232.146.116:7777/rtp/239.49.1.67:6000$江苏电信组播源|1920x1080
女性时尚,http://121.233.190.83:8600/rtp/239.49.9.14:6000$江苏电信组播源|1920x1080
女性时尚,http://49.79.76.196:4000/rtp/239.49.9.14:6000$江苏电信组播源|1920x1080
女性时尚,http://49.86.209.44:8800/rtp/239.49.9.14:6000$江苏电信组播源|1920x1080
女性时尚,http://114.232.146.116:7777/rtp/239.49.9.14:6000$江苏电信组播源|1920x1080
女性时尚,http://121.224.240.233:8887/rtp/239.49.9.14:6000$江苏电信组播源|1920x1080
女性时尚,http://180.103.165.76:8888/rtp/239.49.9.14:6000$江苏电信组播源|1920x1080
女性时尚,http://121.233.190.83:8600/rtp/239.49.1.69:6000$江苏电信组播源|1920x1080
女性时尚,http://49.79.76.196:4000/rtp/239.49.1.69:6000$江苏电信组播源|1920x1080
女性时尚,http://49.86.209.44:8800/rtp/239.49.1.69:6000$江苏电信组播源|1920x1080
女性时尚,http://114.232.146.116:7777/rtp/239.49.1.69:6000$江苏电信组播源|1920x1080
高尔夫网球,http://121.29.111.242:8888/rtp/239.253.92.117:8062$河北联通组播源|1920x1080
高尔夫网球,http://121.29.111.242:8888/rtp/239.253.93.122:6465$河北联通组播源|1920x1080
风云足球,http://58.19.38.162:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源|1920x1080
风云足球,http://112.234.23.81:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云足球,http://59.62.8.250:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云足球,http://58.57.21.166:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云足球,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.229:80/PLTV/4/224/3221228668/1.m3u8?accountinfo=7Nbs4SAtmisdhfg9u9VfuRylKFo%2FsFe211XeT0tFiPe3sKM6ExysDo0g3A9CbIkx5b%2FFw3kQIXPRRrkOn3II%2B%2Fc0Ta4f4DIFOsGdGiU4JeF8fi9dPYnTHN8Os8jC4LZfFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026024257%2C-1%2C36.156.32.22%2C20241026024257%2CG_FENGSHANGZQ-CQ%2C1734208109853_10%3A13%3A6D%3AA1%3A26%3A38%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000019436166_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_FENGSHANGZQ-CQ%2FG_FENGSHANGZQ-CQ&icpid=88888888&from=5&popid=5&hms_devid=6449&prioritypopid=5$订阅源
风云足球,http://121.233.190.83:8600/rtp/239.49.9.6:6000$江苏电信组播源|1920x1080
风云足球,http://49.79.76.196:4000/rtp/239.49.9.6:6000$江苏电信组播源|1920x1080
风云足球,http://49.86.209.44:8800/rtp/239.49.9.6:6000$江苏电信组播源|1920x1080
风云足球,http://114.232.146.116:7777/rtp/239.49.9.6:6000$江苏电信组播源|1920x1080
风云足球,http://121.224.240.233:8887/rtp/239.49.9.6:6000$江苏电信组播源|1920x1080
风云足球,http://180.103.165.76:8888/rtp/239.49.9.6:6000$江苏电信组播源|1920x1080
